id	string
1800559	a,Refrain from getting involved in others' business, try to be loose as a goose.\0
1800560	a,Being neutral is a good way to go, but clarity may be helpful contrary to your hesitance.\0
1800561	a,Be cautious of your own actions, the past may bring misunderstandings.\0
1800562	a,Pay attention to time management, emotions may waste your time.\0
1800563	a,Heroism will be rewarded, but be careful not to display arrogance or lack of sincerity.\0
1800564	a,If you want to maintain relationship connections, offer reconciliation to those who had misunderstandings with you.\0
1800565	a,Step forward to solve others' problems when they are unable.\0
1800566	a,There may be a little loss, but think of it as an investment for yourself.\0
1800567	a,Avarice bears a bigger greed, being satisfied with moderation is needed.\0
1800568	a,A rational analysis is needed as unplanned actions may bring criticism.\0
1800569	a,Reflect upon your shortcomings before criticizing others.\0
1800570	a,Follow-up care is always needed after an emergency evasion.\0
1800571	a,You may look for a new challenge but vast knowledge is required.\0
1800572	a,When one puts aside their ego any misunderstanding will be solved.\0
1800573	a,Listen to the advice that's given to you with a humble attitude.\0
1800574	a,Equilibrium is achieved when one understands a downshift is evident after the rise.\0
1800575	a,What you sow is what you reap, faithfully follow the plan.\0
1800576	a,Meticulous preparation is needed as spontaneous actions only bear mental and monetary losses.\0
1800577	a,The right time to bear fruit is delayed while the farmer ponders opinions.\0
1800578	a,Help each other among close friends.\0
1800579	a,Obsessing over a small profit will place people apart.\0
1800580	a,Don't cling to the result of a gamble.\0
1800581	a,Small troubles and arguments are ahead, face them with a mature attitude.\0
1800582	a,Neglecting a promise may put you in distress.\0
1800583	a,Delay any dealings as you may easily omit addressing what's important to you.\0
1800584	a,A comparison to others may be helpful.\0
1800585	a,What you've endured will return as a benefit.\0
1800586	a,Try to be courteous to the opposite sex and follow a virtuous path.\0
1800587	a,Joy may come from small things.\0
1800588	a,Be confident in your actions as good luck shadows the result.\0
1800589	a,Be confident without hesitation when your honesty is above reproach in dealings.\0
1800590	a,A matter related to a close friend can isolate you, keep staying on the right path.\0
1800591	a,Too much focus on the result may bring continuous misfortune.\0
1800592	a,Be tenacious until the finish as halfway abandonment causes a troubled ending.\0
1800593	a,There will be no advantage in a group deal.\0
1800594	a,Refrain from stepping-up but take a moment to ponder to be flexible with situations.\0
1800595	a,There will be a small opportunity when information is best utilized.\0
1800596	a,Belongings are at loose ends, keep track of the things you value.\0
1800597	a,What you sow is what you reap, try your best.\0
1800598	a,With the beginner's attitude, shortcomings can be easily mended.\0
1800599	a,When facing difficulties, seek a totally different direction.\0
1800600	a,Lifetime savings can disappear with one-time greed.\0
1800601	a,With your heart avoid extremes and peace will stay.\0
1800602	a,Be cautious as instant recklessness may bring malicious gossip.\0
1800603	a,Be tenacious to the end because a strong luck with winning is ahead.\0
1800604	a,Be kind to and care for those close to you, they may help in the future.\0
1800605	a,Positivity may bring good results.\0
1800606	a,Be gracious to cover a close friend's fault.\0
1800607	a,Be prepared for an expected cost.\0
1800608	a,Be considerate to others and avoid focusing only on winning or a wound will be left untreated.\0
1800609	a,An accessory or decoration may bring a good luck.\0
1800610	a,Only reflection and humility may bring success.\0
1800611	a,A small misunderstanding may cause quarrels.\0
1800612	a,Avoid advancing beyond your ability and focus on the flowing stream.\0
1800613	a,Considering others with a good heart before self-interest will bring a triumph.\0
1800614	a,Visiting a place you've never been before may bring luck.\0
1800615	a,A good thing may happen in a place with a few people.\0
1800616	a,Being high-strung can cause loss of trust from others because it can be viewed as light-hearted, act sincerely but yet do not lack humor.\0
1800617	a,Perfection at the finish can cover faulty work in the process.\0
1800618	a,Abstain from laziness, much work brings many gains and satisfactory rewards.\0
1800619	a,Staying busy rather than being stationary will help.\0
1800620	a,Handling the work by yourself may lead you into temptation.\0
1800621	a,Pay attention to any small advice without being indifferent.\0
1800622	a,Small things make up big things so even value trivial matters.\0
1800623	a,Action toward the result rather than waiting for the right circumstances may lead you to a fast success.\0
1800624	a,Don't try to save small expenditures, it will lead to future returns.\0
1800625	a,Be cautious to control emotions as temptations are nearby.\0
1800626	a,Be warned as neglecting a matter because it's small can cause you trouble.\0
1800627	a,Spend when needed rather than trying to unconditionally save.\0
1800628	a,Prejudice will take you to a small gain with a big loss.\0
1800629	a,Sweet food may bring good luck.\0
1800630	a,You may be paid for what you're owed or for your past loss.\0
1800631	a,There may be conflict in basic matters.\0
1800632	a,Be observant to close friends' small behaviors while refraining from excessive kindness.\0
1800633	a,Do not show your distress nor lose your smile.\0
1800634	a,Showing change may be of help.\0
1800635	a,The intended result may be on your way if the time is perfectly managed.\0
1800636	a,Hardships may arise if flexibility is not well played.\0
1800637	a,Keep cool headed because carelessness or inattentiveness may cause misfortune.\0
1800638	a,Be cautious as you may get hurt after last night's sinister dream.\0
1800639	a,A strong wealth luck is ahead but be careful with emotions that may bring losses.\0
1800640	a,Proceed as you wish when it's pertinent to the person you like.\0
1800641	a,You may deepen the relationship with the opposite sex through conversation.\0
1800642	a,Investment into solid material may bring profit.\0
1800643	a,Investment into what you enjoy may be of help.\0
1800644	a,Being busy may help catching up with many changes.\0
1800645	a,Choose substance over honor.\0
1800646	a,Remember to decline any financial dealings because a good deed may return as resentment.\0
1800647	a,Be careful not to make a mistake with a new person.\0
1800648	a,Do not be obsessive over a dragged out project since it won't get any better with more time.\0
1800649	a,Do not yield what's rightfully yours or tolerate losses.\0
1800650	a,There's luck in relationships so become interested in the opposite sex.\0
1800651	a,Seeking others' help rather than trying by yourself may result in two birds with one stone.\0
1800652	a,Persuading the other may result in your gain.\0
1800653	a,A good opportunity may come when keeping patience without excessiveness.\0
1800654	a,The opposite sex may bring fortune.\0
1800655	a,Doing favor for other people may bring fortune in the future.\0
1800656	a,Luck may stay near if a smile is kept during difficult times.\0
1800657	a,You may reveal your true self like iron is molten into an strong sword.\0
1800658	a,Your value will shine as your potential is finally realized.\0
1800659	a,Tenacious efforts in solving a difficult mission or hardship may bring good results as well as realizing your hidden potential.\0
1800660	a,People will appreciate your positivity and joyful entertaining.\0
1800661	a,Things will move smoothly with your full wisdom and abilities.\0
1800662	a,You may meet a sage who can help you find the right path.\0
1800663	a,Keen instinct and foresight will shine their values.\0
1800664	a,You may bring good luck to those around you.\0
1800665	a,Your goal may be realized when emotional details are well defined.\0
1800666	a,You may enjoy affluence after meeting a precious person.\0
1800667	a,You may meet the opposite sex who has materialistic attractions.\0
1800668	a,A big success will follow all possible efforts in competition.\0
1800669	a,A consequence from past actions will be on display.\0
1800670	a,Whatever happened to you and the other person will replay, but this time, the opposite will be the result.\0
1800671	a,You may need to sacrifice for a higher cause.\0
1800672	a,You may lose an item but will gain honor.\0
1800673	a,A new trial or start may be successful as luck shadows changes.\0
1800674	a,Be sophisticated without showing your true emotions as tricks and materialistic temptations lie ahead.\0
1800675	a,Do not attempt a dangerous adventure.\0
1800676	a,Do not be afraid of change. A risk will be another opportunity.\0
1800677	a,Be confident and act tenaciously at all times. You may be able to accomplish to perfection during somewhat unstable situations.\0
1800678	a,You may expect a bright and hopeful future.\0
1800679	a,A rest will promise a bigger development.\0
1800680	a,Fully utilize positive views.\0
1800681	a,Positive thinking and energetic actions will take you to the center of the glorious stage.\0
1800682	a,Your self confidence and intuition may solve the difficulties.\0
1800683	a,Everything is brilliant and joyful, share it with others. A bigger fortune will follow.\0
1800684	a,A fair assessment and reward for past actions lie ahead.\0
1800685	a,Pay accurately the old liability or debt, if applicable. A new joy lies ahead.\0
1800686	a,An excessive humility can harm you back.\0
1800687	a,A reward for the past work will come through.\0
1800688	a,Your past fruitless effort will finally be rewarded with something unexpected.\0
